"id_combine.y","standard_diploma_prop","adv_studies_diploma_prop","other_diploma_prop","certificate_of_program_completion_prop","ged_certificate_prop","isaep_prop","attending_two_year_college_prop","attending_four_year_college_prop","other_continuing_ed_plans_prop","employment_prop","military_prop","no_plans_prop","expulsion_prop","in_school_suspension_prop","lt_suspension_prop","expulsion_prop.1","st_suspension_prop","spcl_ed_placement_prop","offenses_prop","non_disadv_ontime_prop","disadv_grad_prop","non_disadv_dropout_prop","disadv_dropout_prop","F_ontime_prop","M_ontime_prop","F_dropout_prop","M_dropout_prop","percentAPCourseEnrollees","percentAPTestTakers","percentGovernorsSchoolEnrollees","percentDualCourseEnrollees","percentTeachersNotHighlyQualified","percentTeachersWProvisionalCredentials","percentCTECompleters","percentPassedAPTest","sat_test_takers","sat_critical_reading_mean","sat_math_mean","sat_writing_mean","sat_subj_test_takers","sat_subj_total_tests_taken","psat_soph_test_takers","psat_junior_test_takers","admitRate4YearInstitution","yieldRate4YearInstitution","percentTeachersBachelors","percentTeachersGraduateDegree","div_name","sch_name","long","lat","census_urban_rural","ontime_prop","dropout_prop","F_cohort_prop","M_cohort_prop","nondisadvantaged_cohort_prop","disadvantaged_cohort_prop"
291070,0.360269186777497,0.575760958848908,0.0487757277256831,0.00221492028720944,0.00757683879126004,0.00540236756944194,0.469522467376883,0.432025427618807,0.0313988217865587,0.0358628183495013,0.0216940508177563,0.00949641405049375,0.000537056928034372,0.00202387383915185,0.0033506642321418,0.00356615248922808,0.033285351222624,0,0.0512286423479923,0.846573924382552,0.818039825695888,0.125889069957565,0.152747386576119,0.85525,0.8104,0.119275,0.15885,0.00457333582095612,0.00535434175660123,0,0.0251506827926637,0.36,0.075,0.0316643286534532,0,0.255520504731861,498,506,485,0.0347003154574132,0.0778128286014721,0.676895306859206,0.202952029520295,0.662116466057638,0.340596547525734,25.3333333333333,72.6666666666667,"Fairfax County","Stuart High",-77.1494511,38.8567073,"Urbanized Area",0.831134175918489,0.140594216919157,0.463605052494714,0.536394947505286,0.44817919944003,0.55182080055997
291100,0.370851714914703,0.554358942593404,0.0640265668833539,0.00217644887412329,0.00638413761035635,0.00220218912406004,0.460107448035567,0.37924838748098,0.036434919137155,0.0787327328842223,0.0224080800131061,0.0230684324489695,0,0.00274703892457757,0.00274703892457757,0.00274703892457757,0.0313672903418403,0,0.0452134715530313,0.879944798785891,0.844891600400678,0.0905610524193548,0.121207733568346,0.891375,0.83745,0.08275,0.125775,0.231837811908529,0.229560159389567,0,0.0701426315397425,0.01,0.05,0.0843689612295393,0.578333333333333,0.238773274917853,508,521,481,0.0230010952902519,0.0514786418400876,0.698,0.38,0.662116466057638,0.340596547525734,22.6666666666667,70.3333333333333,"Fairfax County","Falls Church High",-77.2063375,38.8619112,"Urbanized Area",0.862256117778616,0.106012866628954,0.460764460848086,0.539235539151914,0.489887687319547,0.510112312680453
291260,0.19722692413888,0.767270278373528,0.0230988663656724,0.000377358490566038,0.0066242644494416,0.00540230818191148,0.176766769555107,0.753696868983421,0.0230085574475464,0.0231748241865926,0.00875955344144627,0.0145934263858868,0,0.00212735052798175,0.00129615146331815,0.00212735052798175,0.00837190003431679,0,0.0160501030815802,0.971552150822252,0.922174632801839,0.00874449205490503,0.0490595049558285,0.971875,0.96185,0.010775,0.0145,0.358308744926085,0.357218602716118,0,0,0.0333333333333333,0.055,0.0460829029155713,0.750666666666667,0.415883859948762,587,600,568,0.114432109308284,0.283518360375747,0.923423423423423,0.699300699300699,0.662116466057638,0.340596547525734,23.6666666666667,73.3333333333333,"Fairfax County","Woodson High",-77.275978,38.8402362,"Urbanized Area",0.966679281891008,0.0127563569389786,0.479622728629036,0.520377271370964,0.906018316628804,0.0939816833711963
291270,0.389181463195181,0.563401361768262,0.0383697755320816,0,0.0035321305210254,0.00551526898344908,0.356687259672206,0.482698101870097,0.043025815233769,0.0573079873162325,0.0401605258881352,0.0201203100195597,0,0.00209035147165855,0.00264314306922626,0.00264314306922626,0.033831649286875,0,0.0477800625233693,0.954101629201875,0.892494973544553,0.0323749281697544,0.0780187165931146,0.9485,0.9188,0.03435,0.06055,0.00449054422222439,0.0139828131541537,0,0,0.35,0.075,0.105293151866904,0.742333333333333,0.301242236024845,504,510,484,0.0351966873706004,0.0745341614906832,0.82051282051282,0.791907514450867,0.662116466057638,0.340596547525734,29,69.3333333333333,"Fairfax County","Edison High",-77.1339066,38.7827184,"Urbanized Area",0.933055862450988,0.0479599759913611,0.480634990816961,0.519365009183039,0.654942420607918,0.345057579392082
291290,0.273727500474509,0.678125294794151,0.0403947414346226,0,0.0030552061695821,0.00469725712713469,0.230759623566742,0.676650618503891,0.0320273859835627,0.0254847527524531,0.0167422820706628,0.0183353371226887,0,0.00153714535738538,0.00159152773200497,0.00259458692430984,0.013567269118613,0,0.0230595340197699,0.953109954073418,0.836807743363602,0.0304282479352744,0.125325800716696,0.942775,0.9267,0.0384,0.0526,0.00226726559306574,0.00424582643435925,0,0.0212933749932194,0.00666666666666667,0.06,0.0891257360783568,0.242333333333333,0.355648535564854,564,578,557,0.0941422594142259,0.22489539748954,0.873822975517891,0.825,0.662116466057638,0.340596547525734,22,74,"Fairfax County","Marshall High",-77.2123123,38.905904,"Urbanized Area",0.93464988565405,0.045611324160954,0.490903377559621,0.509096622440379,0.838893355791929,0.161106644208071
291371,0,1,0,0,0,0,0.00183686594038583,0.993651409849066,0.00137281005378348,0.000897868695520734,0,0.00224104546124396,0,0.000558971492453885,0,0.000558971492453885,0.00273532104601298,0,0.00494352219240495,0.99761495215311,0.999525000000001,0.00119988038277512,-0.000146875,0.99715,0.998,0.001425,0.001,0.725001436096208,0.742657627944244,1.00845666281594,0,0.00666666666666667,0.025,0,0.969,0.493303571428571,720,761,717,0.514508928571429,1.55803571428571,0.971739130434783,0.984054669703872,0.662116466057638,0.340596547525734,11.3333333333333,72,"Fairfax County","Thomas Jefferson High for Science and Technology",-77.1687535,38.8185123,"Urbanized Area",0.997650821596244,0.00117458920187793,0.43316882944444,0.56683117055556,0.971363051109236,0.0286369488907638
291610,0.269244109855681,0.707313625250783,0.017640472737513,0,0.0033176891730117,0.00248410298301118,0.25783353191937,0.660983110863779,0.0233836096901232,0.0333729651641951,0.0205141360131178,0.00391264634941433,0,0.00132754247857539,0.00176768332364581,0.00220455532015083,0.0106717726074879,0,0.0201144195776907,0.980750960569682,0.901450228696742,0.00766213376931813,0.0754364160401002,0.97665,0.9644,0.014325,0.018675,0.390025796272545,0.389138373710987,0,0.0160933816962835,0.35,0.045,0.09231470535268,0.719666666666667,0.393805309734513,564,560,535,0.0690265486725664,0.169026548672566,0.894927536231884,0.523478260869565,0.662116466057638,0.340596547525734,25.6666666666667,71.3333333333333,"Fairfax County","West Springfield High",-77.2403357,38.786203,"Urbanized Area",0.970300165318043,0.0164482562937443,0.48162058828184,0.51837941171816,0.872358490438422,0.127641509561578
291710,0.176105167487804,0.805098274008549,0.0148114398053931,0,0.00185699008335428,0.00212812861489946,0.159449858429725,0.78533589448448,0.0166145122857391,0.00655471702536116,0.00823095856265539,0.0238140592120399,0,0.00168898393742544,0.00214498028945462,0.00169755299638974,0.0124505092323128,0,0.0229777844589715,0.983029791640147,0.855652841844872,0.0107466354969565,0.0983953419262442,0.979325,0.961275,0.011175,0.0272,0.507235236580111,0.503362230741502,0,0.0116772823779193,0.0133333333333333,0.055,0.070309852347279,0.703333333333333,0.394803017602682,581,600,569,0.155909471919531,0.395641240569992,0.899145299145299,0.537067545304778,0.662116466057638,0.340596547525734,26.6666666666667,67.6666666666667,"Fairfax County","Oakton High",-77.2825465,38.8773783,"Urbanized Area",0.970119754891254,0.0193623873789323,0.488622042726446,0.511377957273554,0.900464859195571,0.0995351408044286
291800,0.392543921592058,0.582359785959011,0.01938400018135,0.00043010752688172,0.00269478433487545,0.00258740040582408,0.360048500940391,0.531114035760249,0.0247535644679439,0.0331008832524734,0.0341363422045627,0.0168466733743806,0.000348068221371389,0.00193751190669843,0.00173499513151097,0.00173499513151097,0.0360796919327196,0,0.0475051703214512,0.949239168334971,0.898428444260421,0.0334731869265033,0.0639362566542428,0.9479,0.925725,0.032125,0.049925,0.343530443845441,0.342205225848853,0,0,0.02,0.02,0.109043798575707,0.509333333333333,0.376410256410256,515,516,499,0.0574358974358974,0.141538461538462,0.924302788844621,0.941176470588235,0.662116466057638,0.340596547525734,23.6666666666667,72.6666666666667,"Fairfax County","Hayfield Secondary",-77.1432134,38.750849,"Urbanized Area",0.936682909928298,0.0410464431787589,0.491009154008752,0.508990845991248,0.743700682179516,0.256299317820484
291960,0.238376384503334,0.736049314710536,0.0190388510199964,0.000271739130434783,0.00299231962987101,0.0032713910058276,0.250555526856096,0.681561155801861,0.0187042096830562,0.0203001120154973,0.0109511607084718,0.0179278349350176,0.00025419420437214,0.00101048968371377,0.00100945162672808,0.00197788094010788,0.0093620976007648,0.00025419420437214,0.0190174579550595,0.986008617066548,0.950632650687616,0.00382579305120949,0.0269520664695557,0.990225,0.973125,0.00455,0.009125,0.186009173205401,0.195940123489496,0,0,0.01,0.01,0.0817385760868683,0.499666666666667,0.379912663755459,564,577,544,0.0975254730713246,0.237991266375546,0.915373765867419,0.613960113960114,0.662116466057638,0.340596547525734,24,72.6666666666667,"Fairfax County","Robinson Secondary",-77.3048881,38.8171111,"Urbanized Area",0.981431468608925,0.00692518465649541,0.489530649010896,0.510469350989104,0.865344226240436,0.134655773759564
291990,0.293146947966191,0.656858386996202,0.0448738583429266,0.000367647058823529,0.002366158640578,0.00238700099527922,0.26459986247105,0.614922668362739,0.0415211534079434,0.0293667926566714,0.0150740187347534,0.0345155043668429,0,0.00309366290183848,0.00204308181361872,0.00602006016061689,0.0332159979623722,0,0.0519292170634718,0.968140837632991,0.871609248862742,0.0209954294684262,0.0947909458927478,0.9545,0.93075,0.02955,0.05105,0.0647771072219989,0.0657113446039415,0,0.0703826543443476,0.356666666666667,0.04,0.0886401940311021,0.833666666666667,0.289878542510121,558,571,542,0.0817813765182186,0.205668016194332,0.826377295492488,0.391830559757943,0.662116466057638,0.340596547525734,21.6666666666667,74,"Fairfax County","South Lakes High",-77.3394418,38.9321389,"Urbanized Area",0.942228513124493,0.0405798397701346,0.489701859653844,0.510298140346156,0.734487148213063,0.265512851786937
292228,0.306567889172777,0.647252477351652,0.0378088583899255,0,0.00357299492176352,0.00479778016388213,0.301234734120905,0.594257826684405,0.0305080158486374,0.0476638639394615,0.0125654772718834,0.0137700821347079,0,0.00222622426691617,0.0018438150890959,0.0018438150890959,0.0159936892456609,0,0.0280201359236484,0.972716403850052,0.914085277975848,0.0145978209346052,0.0610418889318505,0.963725,0.95775,0.020825,0.02725,0.325698146175735,0.324581880281133,0,0,0.0233333333333333,0.02,0.0749577832955795,0.689333333333333,0.342163355408389,539,552,518,0.0750551876379691,0.177336276674025,0.873417721518987,0.517543859649123,0.662116466057638,0.340596547525734,20.6666666666667,76.3333333333333,"Fairfax County","Westfield High",-77.4642814,38.8850473,"Urbanized Area",0.96058296865942,0.0242680906854509,0.471938235650823,0.528061764349177,0.791338426354371,0.208661573645629
292241,0.328116651426083,0.648001737288672,0.0186633528043419,0,0.00278478653388807,0.00243347194701484,0.263497045128294,0.644552237555654,0.0168807094909148,0.0507357209465083,0.0148940484646473,0.00944023841398145,0,0.00206757727200854,0.00184675370254394,0.00231230305077485,0.0157747953414618,0,0.0275001208982578,0.982890297942742,0.931635288836358,0.00535192859692607,0.0427019681449079,0.98345,0.965225,0.00825,0.0149,0.307515580931685,0.306905858315756,0,0.000295639320029564,0.03,0.025,0.0902390342684224,0.598,0.377981651376147,532,550,516,0.0614678899082569,0.148623853211009,0.926056338028169,0.903985507246377,0.662116466057638,0.340596547525734,23.3333333333333,72,"Fairfax County","South County High",-77.2385395,38.7174282,"Urbanized Area",0.973857769740553,0.0118270347322782,0.474988419887816,0.525011580112184,0.827812185678432,0.172187814321568
300701,0.34497789075772,0.603816345432935,0.031377403271091,0.00758640586232762,0.000606060606060606,0.011635894069866,0.22229616915886,0.554081601240349,0.0224104483292391,0.157247869132576,0.0374143510044296,0.00654956113454616,0.0031924296835388,0,0.00501815020176414,0.00160931787939879,0.0512061984367347,0,0.0641852223908071,0.9393562856013,0.832781873582766,0.0255879912573212,0.0811271453851811,0.92525,0.906625,0.02395,0.050425,0.294087252346049,0.269254194067038,0.013906656299771,0.275239861884298,0.0166666666666667,0.03,0.110574816380546,0.376666666666667,0.319604612850082,528,518,502,0.028006589785832,0.0642504118616145,0.872832369942196,0.0669014084507042,0.681375263363484,0.370509404464907,33,61,"Fauquier County","Fauquier High",-77.8150169,38.7202697,"Urbanized Area",0.916617432936005,0.0376029649990946,0.489160927363209,0.510839072636791,0.798618969729324,0.201381030270676
300851,0.454183669030307,0.456043952095036,0.0712718600171303,0,0.00135693011809892,0.0171435887394283,0.374833900896711,0.287807279171464,0.0508252469188091,0.235364936191495,0.0477610734371902,0.00340756338433088,0.00244013904013947,0.00243001928975998,0.00409188745880518,0.00329252694721445,0.0733020545130964,0,0.0945610997326778,0.936140644520526,0.896712253694581,0.0277406404551682,0.0399727510946907,0.935975,0.914125,0.03285,0.028925,0.205929015306387,0.195078680465346,0.00566531992685905,0.172318573391464,0,0.1,0.121665242931142,0.44,0.195540308747856,498,511,475,0.00686106346483705,0.0171526586620926,0.849358974358974,0.0214285714285714,0.681375263363484,0.370509404464907,46.6666666666667,53,"Fauquier County","Liberty High",-77.7652162,38.5893612,"Urban Cluster",0.925115886053298,0.0311124344004966,0.507628992287864,0.492371007712136,0.721846010815727,0.278153989184273
310660,0.491279492528744,0.43642659356326,0.0557225798248273,0.00519886363636364,0.00879182528551392,0.00258064516129032,0.306155873541879,0.397180818266259,0.06466907164705,0.182929626142633,0.0163088494631004,0.0327557609390785,0.00126582278481013,0.0139536684709808,0.00503114933892726,0.00254787406686141,0.0729083342026003,0.00126582278481013,0.114866800339458,0.945545303579305,0.883088708994709,0.0322118892362519,0.0728230965608466,0.9531,0.89805,0.0279,0.06195,0.106505635475618,0,0,0.191480903815979,0.00666666666666667,0.14,0.11460503603425,0.591666666666667,0.194444444444444,513,499,473,0.00347222222222222,0.0104166666666667,0.132275132275132,0.166666666666667,0.774395767689734,0.386182944592702,46.3333333333333,42.6666666666667,"Floyd County","Floyd County High",-80.3078833,36.9089206,"Rural",0.925548420989429,0.0449667525879494,0.500840077789604,0.499159922210396,0.670493885826398,0.329506114173602
320260,0.362600823849758,0.575165738525675,0.045605751806556,0.00151515151515152,0.00656387193489667,0.00854866236796297,0.363111320397783,0.366092859795796,0.0536001195145828,0.138258308578767,0.0641413123203059,0.0147960793927651,0.00138903960933261,0.000711743772241993,0.0121217277984335,0.00207632483270031,0.0791875578349624,0,0.0954863938476707,0.946314758753945,0.882985722739118,0.0166988322564216,0.0555887018775172,0.94585,0.9139,0.024325,0.0282,0.167282050470073,0.131488738980074,0.064821916257023,0.210403717164882,0,0.02,0.117338690170371,0.619333333333333,0.250485436893204,518,508,492,0.0194174757281553,0.0446601941747573,0.228476821192053,0.306273062730627,0.702146900597564,0.320016198642719,45,49.3333333333333,"Fluvanna County","Fluvanna County High",-78.2987307,37.8722192,"Rural",0.930355216701934,0.0262438873671543,0.522421777475111,0.477578222524889,0.750787524539264,0.249212475460736
331311,0.439207940280797,0.487387872949503,0.0455499887290559,0,0,0.0278541980406445,0.438102701531605,0.282393693678889,0.0635767977184546,0.133056082457689,0.0470487430015092,0.035821981611853,0.00138249612215065,0.00250287182996303,0.0018461029835322,0.00185370694489191,0.111039201663472,0.00185625768061974,0.124364089482611,0.892718770927772,0.81505143940402,0.0605162427465401,0.0909716036040137,0.89485,0.83415,0.0591,0.0842,0.0237324703344121,0.0570195715826784,0.0134406095715848,0.265787259338885,0.02,0.04,0.167786221001138,0.697,0.195974576271186,510,504,483,0.013771186440678,0.0328389830508475,0.048695652173913,0.334012219959267,0.697631108504431,0.394218626614138,42.3333333333333,50.3333333333333,"Franklin County","Franklin County High",-79.8779834,37.0038712,"Urban Cluster",0.863462714987888,0.0720742226510373,0.487474018571741,0.512525981428259,0.619161768835264,0.380838231164736
340030,0.446477678749237,0.502401351815033,0.0273527288208127,0,0.00253749949732577,0.0212307411175918,0.0913662098632668,0.636461292462778,0.0648208573507162,0.128441475429875,0.0470769991914057,0.0318331657019582,0,0.00865505461122204,0.00311206015965613,0.00419817342575388,0.0715664937718213,0,0.0991895626811079,0.920409229404807,0.825289309210526,0.0376959280641423,0.0937724049707602,0.929875,0.86875,0.0329,0.0677,0.117657422105275,0.037870445845906,0.00489736916117284,0.104628603023909,0,0.05,0.134940346106629,0.65,0.195439739413681,524,522,498,0.0195439739413681,0.0407166123778502,0.0432276657060519,0.19,0.707374881258751,0.40214509501589,40.3333333333333,55,"Frederick County","James Wood High",-78.18269,39.2145511,"Rural",0.899756019768893,0.050026602918965,0.507566759242537,0.492433240757463,0.783505567702053,0.216494432297947
340581,0.375428130345061,0.566272309165511,0.0407844605590158,0.0018019813401979,0.00115273775216138,0.0145603808380529,0.0759315048911442,0.708810564328719,0.0403971794454101,0.0972671523027346,0.0570792652768294,0.0205143337551623,0,0.00335743955022544,0.00335743955022544,0.00443270836742974,0.0622247841984771,0.0013163729076599,0.0796240988551239,0.935139054346103,0.813660725764083,0.0356583824226594,0.0717586119309046,0.927975,0.884225,0.0368,0.052175,0.136547130768947,0.0384103757898237,0.00836474152902487,0.162461027171046,0.336666666666667,0.025,0.11684996623371,0.715,0.217877094972067,525,525,502,0.0195530726256983,0.0516759776536313,0.0556962025316456,0.254098360655738,0.707374881258751,0.40214509501589,36.3333333333333,59,"Frederick County","Sherando High",-78.1927787,39.0748168,"Rural",0.905480936775418,0.0447627313602626,0.488099797925629,0.511900202074371,0.755722981075125,0.244277018924875
340584,0.44582289452578,0.499172164338069,0.0307846114104292,0.00719625539454955,0.00331267863716802,0.0137113956940046,0.0788615858463728,0.683890636713771,0.0491094922069738,0.118918430379865,0.0567323422145737,0.0124875126384438,0,0.00300871811804622,0.00310170369672457,0.00310170369672457,0.0539994443596804,0,0.065522134327394,0.928762569615543,0.839632228461677,0.0366472818175139,0.0690997641108266,0.92105,0.88455,0.0354,0.05695,0.140087146959398,0.0321284365041862,0.004279348866514,0.146498881508003,0.333333333333333,0.03,0.121892152230017,0.6,0.218800648298217,509,510,483,0.00972447325769854,0.0259319286871961,0.103260869565217,0.261682242990654,0.707374881258751,0.40214509501589,37.6666666666667,59.3333333333333,"Frederick County","Millbrook High",-78.115178,39.1912949,"Rural",0.902076699974756,0.0466266514309399,0.490174948693705,0.509825051306295,0.705143061744782,0.294856938255218
350461,0.598459154096421,0.272356580893227,0.0828670807453416,0.00158730158730159,0.035846909198462,0.00888297347924677,0.26532749679582,0.346880646751454,0.0615764961056887,0.22181658286503,0.0266602780242532,0.0777384994577541,0.00300527447119814,0.00737636753268294,0.0044672627752917,0.00296801240047911,0.0957590788101736,0,0.146377159497238,0.917962382373459,0.715129086932421,0.0333666192543214,0.182403850742312,0.8683,0.8403,0.0731,0.086225,0.0037127348873092,0.0037127348873092,0.0249306588784188,0.218426829044286,0,0.04,0.145416597784758,0,0.138339920948617,506,505,470,0.00395256916996047,0.00790513833992095,0.104895104895105,0.253731343283582,0.728474214009928,0.440743573832518,60,40,"Giles County","Giles High",-80.7045485,37.3277996,"Rural",0.855263981997425,0.0794294663632242,0.467236127672148,0.532763872327852,0.691282421504178,0.308717578495822
350470,0.652323841252152,0.234262477144249,0.0576704744143566,0.0098816263510036,0.0390234744676954,0.00683810637054354,0.419472849369936,0.192679100552341,0.0499964265540549,0.194796218062394,0.0748670870708844,0.0681883183903901,0.00328947368421053,0.0093011906738455,0.00328947368421053,0.00290697674418605,0.0496225123500707,0,0.0806606703177434,0.87880400936273,0.684527444444444,0.073054257273734,0.189431203703704,0.80685,0.80605,0.1089,0.121925,0.00253333717900647,0.00253333717900647,0.0237470316210474,0.136285848884274,0.0266666666666667,0.065,0.156951534904291,0,0.109243697478992,527,499,505,0,0,0.0985915492957746,0.0689655172413793,0.728474214009928,0.440743573832518,43.3333333333333,51.3333333333333,"Giles County","Narrows High",-80.8043575,37.3376918,"Urban Cluster",0.805570590499882,0.115084124022743,0.488687514806918,0.511312485193082,0.613115227434257,0.386884772565743
360260,0.541423317621393,0.402205973686156,0.0443408743846314,0,0.00133706645334552,0.0106927678544747,0.333708811359052,0.282989302010961,0.0483589074429927,0.2654215137112,0.0695214654757945,0,0.0028219032669251,0.00169817972690555,0.00914580451014525,0.0028219032669251,0.0908483724581738,0.00113638197409656,0.109050579885252,0.93999987745577,0.824425362879706,0.0323857620373893,0.0937247772564403,0.9386,0.8749,0.03445,0.065675,0.0600302129206961,0.0320002319578887,0.0106159182687011,0.221143246154761,0,0.065,0.10042307604313,0.624666666666667,0.19212962962963,511,497,475,0.00810185185185185,0.0173611111111111,0.0720338983050847,0.120535714285714,0.695581877383652,0.390407202484954,38.6666666666667,54.6666666666667,"Gloucester County","Gloucester High",-76.5251587,37.3818445,"Rural",0.905834311981064,0.0504416581567025,0.486335074120806,0.513664925879194,0.701996507289384,0.298003492710616
370220,0.347399009207662,0.612831124421223,0.0307284775884241,0,0.00341064525721082,0.00563074352548037,0.329827776297446,0.469742119809024,0.0567062751897721,0.101046884030827,0.0369271181291699,0.00574982654376053,0.00134228187919463,0.00424785088645855,0.00121802679658952,0.00134228187919463,0.0507028460727771,0.00130208333333333,0.0652199943371606,0.954409610541612,0.820277051282051,0.0236275051165559,0.0948670673076923,0.9498,0.9,0.0294,0.0484,0.267245980974938,0.159931371341705,0.0305329548613676,0.134212510944805,0,0.03,0.0779319742004087,0.624,0.3125,519,506,494,0.0225,0.06,0.856382978723404,0.852459016393443,0.675868732714869,0.356634304035541,48.6666666666667,46,"Goochland County","Goochland High",-77.8969823,37.6998177,"Rural",0.92425495824508,0.0396570873020841,0.464629520096272,0.535370479903728,0.786343061598816,0.213656938401184
380421,0.447143923815119,0.463087264282916,0.0654463236528454,0,0.0243224882491187,0,0.40527621565665,0.294960445694141,0.0670291953444127,0.192336606793129,0.0218102302613172,0.0185873062503497,0,0.00763993923493998,0,0.00193423597678917,0.0870182164844347,0.00137741046831956,0.138804626711862,0.93875390635693,0.792756833133242,0.0349132142050587,0.133291161670299,0.9054,0.822675,0.063975,0.1069,0,0,0,0.306633473316675,0.00333333333333333,0.01,0.222583448862868,0,0.158671586715867,490,465,466,0.00738007380073801,0.022140221402214,0.0147058823529412,0.160583941605839,0.742415573646917,0.350397811354387,58,36.3333333333333,"Grayson County","Grayson County High",-81.146822,36.6213372,"Rural",0.86179313389198,0.0865894095609481,0.475240193156322,0.524759806843678,0.485063388473543,0.514936611526457
390072,0.413731751793713,0.555788167272216,0.0131291702031283,0,0.0117946575918162,0.00555625313912607,0.371793309381455,0.366010713136646,0.0238405411896749,0.207186603264372,0.0290434524888963,0.00212538053895591,0.00351989876563598,0.00226885845353487,0.00459171012683641,0.00462000877663708,0.111406106410208,0.00125156445556946,0.130915476646653,0.966219205190592,0.84532206443218,0.0150241011084077,0.0835363695764347,0.956175,0.903175,0.026875,0.043525,0.136542956069929,0.105108367977318,0,0.198398304817796,0,0.03,0.106785690317524,0.425333333333333,0.240362811791383,508,511,475,0.0340136054421769,0.0748299319727891,0.776892430278884,0.224066390041494,0.689611361783064,0.372607847993753,41,50.6666666666667,"Greene County","William Monroe High",-78.442656,38.2956646,"Urban Cluster",0.928447928886139,0.0355251219648461,0.469663549417981,0.530336450582019,0.690214738991507,0.309785261008493
400200,0.495197769500177,0.379506315138287,0.120939877113396,0,0.00435603824814072,0,0.413162242132049,0.328964381266998,0.0440838518407614,0.154712525510889,0.0351505344054809,0.0239264648438217,0.0027972520421896,0.00286986253461322,0.00274410901151848,0.0075920004028185,0.158953568604359,0.00147710487444609,0.198176659172578,0.836703960256611,0.913585258626462,0.13228841143796,0.0536559026203953,0.929,0.841825,0.048075,0.1165,0,0,0.0258063233650852,0.307027060862622,0.346666666666667,0.165,0.155396305040291,0,0.143712574850299,429,440,416,0.0029940119760479,0.00598802395209581,0.00985221674876847,0.538461538461538,0.586525207330576,0.40413107387398,38.6666666666667,43.6666666666667,"Greensville County","Greensville County High",-77.5528583,36.6798602,"Urban Cluster",0.882619716800306,0.0841720582221147,0.463355323545929,0.536644676454071,0.409102911812238,0.590897088187762
410010,0.490760856333712,0.382839882515152,0.0790691780286601,0.0129059700313634,0.0344241130911124,0,0.346407676162612,0.391148352221672,0.0198907725114197,0.196451112885593,0.026842335120647,0.0192597510980563,0.00118847539015606,0.00305899060589045,0.00512865516236052,0.00118847539015606,0.170924731174607,0,0.183948797945367,0.894707594782167,0.864508951755658,0.0548214787433795,0.0709698292550708,0.894925,0.8623,0.06105,0.065825,0.210363894930567,0,0,0.472982141418648,0.34,0.045,0.143298613047546,0.241,0.242236024844721,442,436,414,0.00372670807453416,0.00869565217391304,0.108958837772397,0.172330097087379,0.650190572627616,0.383704342630819,41.6666666666667,51.6666666666667,"Halifax County","Halifax County High",-78.9087562,36.7309802,"Urban Cluster",0.878677443037562,0.0631335980165532,0.498911755849083,0.501088244150917,0.487915096447957,0.512084903552043
420062,0.236851185596054,0.726454376970953,0.0288812047555904,0.00202021620103889,0.00108695652173913,0.00470605995462384,0.154998868216012,0.708060468767453,0.038469401387558,0.0588018591265903,0.0262508990628249,0.013418503439562,0,0.00182201939215947,0.00300107289679437,0.00178955411513551,0.0182936555167484,0,0.0279073748176321,0.969055749007892,0.747076473214286,0.0137626110128075,0.137376517857143,0.96785,0.9574,0.020025,0.01585,0.298318255250144,0.205577461819267,0.0116199551987282,0.0216919892994698,0,0.015,0.0975153937682404,0.625,0.363949483352468,531,536,505,0.0378874856486797,0.0907003444316877,0.914004914004914,0.905286343612335,0.710715914902418,0.401469232743663,40.3333333333333,58.6666666666667,"Hanover County","Atlee High",-77.4104878,37.6646102,"Urbanized Area",0.962246452078153,0.0177798081409097,0.473922418076499,0.526077581923501,0.968460339889291,0.0315396601107087
420370,0.349823641622725,0.593847522732123,0.0417757088557925,0.00050251256281407,0.00307449547022936,0.010976118756316,0.27696443926258,0.488939932491145,0.0521474557080262,0.123520958669103,0.0392625947045279,0.0191646191646192,0.00127391842702719,0.00256577178624207,0.00383322385016889,0.00190483325352562,0.0615438051195623,0.000630914826498423,0.0786457502235828,0.9519073910347,0.836129211956522,0.0272956645062453,0.0797002038043478,0.959275,0.929175,0.024425,0.036375,0.163780582697482,0.0952368177656579,0.00578543422974916,0.0275993094686181,0,0.04,0.109077233839427,0.592666666666667,0.311081441922563,498,494,472,0.00934579439252336,0.0200267022696929,0.898104265402844,0.801608579088472,0.710715914902418,0.401469232743663,34.6666666666667,64.3333333333333,"Hanover County","Lee Davis High",-77.3404205,37.612744,"Urbanized Area",0.94376960493533,0.0307234367300271,0.492326383491452,0.507673616508548,0.932099925439014,0.0679000745609858
420400,0.341556987255515,0.602276085505333,0.0426584039279408,0,0.00160643704121965,0.0119020862699915,0.217386807345874,0.556602872286163,0.0604565110388225,0.101231923828533,0.0518543530330743,0.0124675324675325,0.00134279918864097,0.00204361841831551,0.00460345614651024,0.00201439086090424,0.0555288404072319,0.000671591672263264,0.0712145597014961,0.948633838821863,0.799698089225589,0.0310912059442358,0.10905138047138,0.948,0.919325,0.033425,0.045275,0.239315783884335,0.113911204632748,0.00688183542391709,0.00823216047631348,0.336666666666667,0.05,0.116171699616684,0.518,0.27445652173913,522,503,492,0.0271739130434783,0.0625,0.910569105691057,0.881081081081081,0.710715914902418,0.401469232743663,38,58.6666666666667,"Hanover County","Patrick Henry High",-77.5340724,37.7856891,"Rural",0.932490389143431,0.0399932675180324,0.47095324261864,0.52904675738136,0.886581223337729,0.113418776662271
